index,race_id,horse_id,won,y_predict,top_prediction,accuracy,win_dividend1,gains
10126,5887,3206,0,0.1566226689109177,1,False,2.7,-100.0
10140,5888,3510,0,0.0989782266806103,1,False,14.25,-100.0
10148,5889,1280,0,0.12479479245724855,1,False,11.35,-100.0
10162,5890,1885,1,0.13216106681613565,1,True,2.3,229.99999999999997
10174,5891,1970,0,0.12946332446364667,1,False,15.25,-100.0
10183,5892,1753,0,0.13547940735895325,1,False,15.05,-100.0
10195,5893,745,0,0.13624103588624503,1,False,13.15,-100.0
10208,5894,2540,1,0.13135229884674982,1,True,6.75,675.0
10227,5895,83,0,0.13367861622998373,1,False,4.75,-100.0
10229,5896,124,1,0.1302119266624044,1,True,3.4,340.0
10251,5897,528,0,0.13259505503597924,1,False,6.5,-100.0
10269,5898,3729,0,0.14272049779929846,1,False,9.1,-100.0
10274,5899,813,0,0.13797808309260606,1,False,23.7,-100.0
10286,5900,944,0,0.1453402687219122,1,False,9.3,-100.0
10297,5901,4243,0,0.13327796900094813,1,False,16.15,-100.0
10312,5902,2585,0,0.1350768222265314,1,False,4.9,-100.0
10325,5903,4300,0,0.1496047757015322,1,False,5.55,-100.0
10335,5904,3075,0,0.1290093499715541,1,False,14.25,-100.0
10351,5905,1698,0,0.12966045943732035,1,False,9.6,-100.0
10370,5906,3974,0,0.11399839027204205,1,False,8.0,-100.0
10384,5907,3774,0,0.13113512007803135,1,False,10.85,-100.0
10387,5908,931,0,0.12136573107320052,1,False,4.5,-100.0
10399,5909,314,1,0.1384912033437219,1,True,2.65,265.0
10413,5910,4079,0,0.1197041116029864,1,False,4.25,-100.0
10423,5911,1082,0,0.13005034511593455,1,False,2.6,-100.0
10435,5912,2231,0,0.13416750149595152,1,False,2.55,-100.0
10446,5913,927,0,0.14232645215160294,1,False,6.45,-100.0
10459,5914,4183,0,0.16910410695717354,1,False,5.85,-100.0
10471,5915,25,0,0.11137038487866406,1,False,1.5,-100.0
10481,5916,4194,0,0.14168695865878406,1,False,7.15,-100.0
10494,5917,1753,0,0.1473562141737343,1,False,6.85,-100.0
10503,5918,1124,0,0.1271217895938216,1,False,5.55,-100.0
10519,5919,1319,0,0.13241425199294793,1,False,10.25,-100.0
10533,5920,2558,0,0.16734537756846085,1,False,2.8,-100.0
10546,5921,2830,0,0.16432412103170674,1,False,2.15,-100.0
10557,5922,1232,0,0.14706091589920667,1,False,2.6,-100.0
10569,5923,2554,0,0.1503195237436603,1,False,6.2,-100.0
10584,5924,1640,0,0.13846122188446042,1,False,9.0,-100.0
10597,5925,2401,0,0.11000921925075284,1,False,30.65,-100.0
10607,5926,85,1,0.13865992330600008,1,True,2.55,254.99999999999997
10622,5927,1257,0,0.12709200680960298,1,False,8.0,-100.0
10632,5928,1474,0,0.14956108504353471,1,False,5.0,-100.0
10642,5929,273,1,0.13218906298804228,1,True,4.4,440.00000000000006
10653,5930,2629,0,0.14053896814054057,1,False,6.75,-100.0
10670,5931,2421,0,0.14879018987670983,1,False,7.6,-100.0
10682,5932,1278,0,0.14195813323603101,1,False,16.95,-100.0
10692,5933,153,0,0.11074616016271295,1,False,7.35,-100.0
10702,5934,1919,0,0.13064604161773236,1,False,2.5,-100.0
10716,5935,2740,0,0.1523231873153632,1,False,6.4,-100.0
10722,5936,3433,0,0.12655924305956529,1,False,16.6,-100.0
10736,5937,519,0,0.14319725121370624,1,False,12.75,-100.0
10749,5938,312,0,0.13073946117756002,1,False,6.6,-100.0
10760,5939,2143,0,0.1497375535567224,1,False,8.15,-100.0
10773,5940,3511,0,0.1321478304557353,1,False,11.75,-100.0
10786,5941,3332,0,0.14312298551869573,1,False,27.65,-100.0
10800,5942,1561,0,0.13528715011359138,1,False,27.25,-100.0
10811,5943,3893,1,0.12755424768793727,1,True,5.35,535.0
10823,5944,3688,0,0.10317536795226552,1,False,4.2,-100.0
10842,5945,3729,0,0.12330776654764682,1,False,4.75,-100.0
10855,5946,2469,0,0.13263255613368946,1,False,6.8,-100.0
10860,5947,997,0,0.13454556970979048,1,False,24.05,-100.0
10873,5948,30,1,0.12835599152811988,1,True,4.1,409.99999999999994
10884,5949,1118,0,0.12839396164502886,1,False,2.2,-100.0
10899,5950,1052,0,0.13690390028112331,1,False,10.1,-100.0
10908,5951,2420,0,0.11660652118658728,1,False,18.0,-100.0
10929,5952,3464,1,0.11877032125170835,1,True,2.15,215.0
10944,5953,3179,0,0.13128580137391582,1,False,6.1,-100.0
10957,5954,2016,0,0.13449829169255934,1,False,3.4,-100.0
10963,5955,3512,0,0.14735248426864994,1,False,17.9,-100.0
10977,5956,4365,0,0.14718615956426262,1,False,20.15,-100.0
10992,5957,1702,0,0.1405044113766748,1,False,4.85,-100.0
11005,5958,1601,0,0.14313781440041268,1,False,11.65,-100.0
11016,5959,3843,0,0.14245007451366254,1,False,4.05,-100.0
11034,5960,3851,1,0.14247382429937816,1,True,4.0,400.0
11051,5961,2584,1,0.1072128130923171,1,True,5.2,520.0
11055,5962,1800,0,0.1216000733364394,1,False,8.85,-100.0
11078,5963,703,0,0.11158316284609941,1,False,5.05,-100.0
11085,5964,3028,0,0.13425793052346296,1,False,10.7,-100.0
11094,5965,1151,0,0.14508664101654684,1,False,10.45,-100.0
11100,5966,4200,1,0.13362264497730442,1,True,2.25,225.0
11117,5967,4096,0,0.12479994848662092,1,False,18.7,-100.0
11129,5968,2144,1,0.12587361737993297,1,True,6.5,650.0
11141,5969,3336,1,0.1467653288724034,1,True,1.95,195.0
11147,5970,4183,0,0.18230798532628256,1,False,21.55,-100.0
11163,5971,3211,0,0.09976920405986058,1,False,4.15,-100.0
11171,5972,4094,0,0.1397815346664682,1,False,5.65,-100.0
11182,5973,218,0,0.1565227190516601,1,False,5.75,-100.0
11190,5974,3575,0,0.13802028732776206,1,False,13.45,-100.0
11208,5975,970,0,0.12911369611488532,1,False,6.8,-100.0
11219,5976,1753,0,0.14766061336289749,1,False,17.3,-100.0
11230,5977,3780,0,0.16581338751482988,1,False,9.3,-100.0
11241,5978,429,1,0.13672107510753856,1,True,6.5,650.0
11257,5979,993,0,0.14008942547379732,1,False,14.15,-100.0
11270,5980,1640,0,0.1290743420695848,1,False,3.45,-100.0
11285,5981,140,0,0.12970371489098192,1,False,13.45,-100.0
11294,5982,3208,0,0.11091888058007861,1,False,8.75,-100.0
11309,5983,1954,1,0.12990288033829217,1,True,6.0,600.0
11323,5984,2022,1,0.13041583301429183,1,True,2.1,210.0
11344,5985,1524,1,0.14086390070792992,1,True,3.25,325.0
11350,5986,4269,0,0.13618183098893422,1,False,5.35,-100.0
11366,5987,2877,0,0.13961430319381296,1,False,8.7,-100.0
11385,5988,3773,1,0.14525245164136275,1,True,2.25,225.0
11389,5989,1195,0,0.1481149279643033,1,False,6.5,-100.0
11404,5990,3206,0,0.14709804822109657,1,False,8.45,-100.0
11422,5991,1244,0,0.10772219940579815,1,False,6.45,-100.0
11428,5992,312,1,0.14559067557047328,1,True,2.75,275.0
11444,5993,2469,1,0.1381204653231941,1,True,2.3,229.99999999999997
11453,5994,3433,0,0.12057404553921132,1,False,8.2,-100.0
11464,5995,1702,0,0.14321151887659667,1,False,8.2,-100.0
11479,5996,1841,0,0.11524306992031712,1,False,3.9,-100.0
11498,5997,325,0,0.13718940277448027,1,False,3.45,-100.0
11500,5998,981,1,0.12822410965461867,1,True,5.6,560.0
11512,5999,511,0,0.13052871056086957,1,False,6.1,-100.0
11534,6000,166,0,0.11180562026610168,1,False,14.7,-100.0
11541,6001,2378,1,0.15106879146699248,1,True,1.85,185.0
11555,6002,328,1,0.14440005845827664,1,True,1.9,190.0
11568,6003,3794,0,0.1334627793554169,1,False,7.85,-100.0
11592,6004,1188,0,0.1385105938246166,1,False,66.05,-100.0
11600,6005,419,0,0.13607341592164757,1,False,5.5,-100.0
11606,6006,1791,0,0.14158918251321112,1,False,6.75,-100.0
11620,6007,3851,0,0.15412655897786187,1,False,14.75,-100.0
11643,6008,4109,0,0.13449456230702933,1,False,45.1,-100.0
11647,6009,219,1,0.13323234515847154,1,True,7.05,705.0
11667,6010,2865,1,0.10791220595281427,1,True,3.3,330.0
11672,6011,3568,0,0.13292674543028626,1,False,9.85,-100.0
11688,6012,1977,0,0.12143580726714044,1,False,12.55,-100.0
11695,6013,3332,0,0.13778156394346558,1,False,6.1,-100.0
11709,6014,1252,0,0.12509335604609106,1,False,4.65,-100.0
11720,6015,404,0,0.13718449395254723,1,False,18.1,-100.0
11731,6016,1278,0,0.14026634592984205,1,False,15.0,-100.0
11750,6017,2059,0,0.1296811111444074,1,False,4.5,-100.0
11757,6018,932,0,0.1429965084874037,1,False,5.1,-100.0
11767,6019,3941,0,0.16685947100350895,1,False,6.25,-100.0
11787,6020,153,0,0.10817997124376556,1,False,11.6,-100.0
11798,6021,931,0,0.1129500809878367,1,False,25.7,-100.0
11813,6022,1012,1,0.1361957520146163,1,True,1.95,195.0
11824,6023,2404,1,0.13115863728752103,1,True,4.85,484.99999999999994
11844,6024,3954,1,0.11288951568812321,1,True,6.3,630.0
11857,6025,1583,1,0.12891067289419283,1,True,5.15,515.0
11864,6026,2021,0,0.12962564807016608,1,False,40.55,-100.0
11877,6027,1913,0,0.14460576036025702,1,False,3.6,-100.0
11890,6028,3536,0,0.15079631985688446,1,False,3.45,-100.0
11901,6029,1753,0,0.14126181095058837,1,False,4.1,-100.0
11917,6030,3134,1,0.09803936449913293,1,True,2.7,270.0
11927,6031,3718,0,0.11556469098923668,1,False,25.5,-100.0
11947,6032,3774,0,0.13368433370283672,1,False,4.0,-100.0
11955,6033,1299,0,0.12850116248545346,1,False,4.2,-100.0
11959,6034,817,0,0.13175055096944416,1,False,7.0,-100.0
11972,6035,1052,0,0.1340622413855777,1,False,17.85,-100.0
11982,6036,1702,1,0.14255138307109982,1,True,4.95,495.0
11994,6037,627,0,0.16504566398362885,1,False,5.25,-100.0
12005,6038,84,1,0.13970115304616254,1,True,3.55,355.0
12020,6039,3908,0,0.1318731574138841,1,False,20.35,-100.0
12033,6040,1574,0,0.14337564289636734,1,False,1.85,-100.0
12038,6041,327,0,0.13542824576854773,1,False,12.85,-100.0
12052,6042,1318,1,0.14911136187137342,1,True,2.3,229.99999999999997
12066,6043,213,1,0.14175677048312818,1,True,2.65,265.0
12076,6044,4327,0,0.1356942059124177,1,False,16.25,-100.0
12091,6045,1879,0,0.15412851991975274,1,False,1.6,-100.0
12105,6046,2498,0,0.1494714287175108,1,False,15.0,-100.0
12114,6047,2106,0,0.15531479183042435,1,False,3.65,-100.0
12122,6048,1793,1,0.14217801831907245,1,True,3.7,370.0
12143,6049,1086,0,0.13314860537876932,1,False,4.55,-100.0
12147,6050,2078,0,0.13731309241921347,1,False,12.4,-100.0
12160,6051,3013,0,0.1468313006132984,1,False,3.65,-100.0
12167,6052,2584,0,0.11863318240344965,1,False,19.7,-100.0
12178,6053,1252,0,0.12412137973412189,1,False,5.5,-100.0
12195,6054,2725,0,0.12655172426946576,1,False,7.25,-100.0
12205,6055,3503,0,0.1454957991286827,1,False,4.8,-100.0
12214,6056,30,1,0.13492550666764136,1,True,2.35,235.0
12225,6057,1253,0,0.09704302416683704,1,False,25.65,-100.0
12239,6058,942,0,0.12716786309645367,1,False,4.85,-100.0
12260,6059,1183,0,0.13243749404940702,1,False,6.5,-100.0
12266,6060,311,0,0.12808985365075748,1,False,16.45,-100.0
12280,6061,3434,0,0.13690985635588204,1,False,47.1,-100.0
12296,6062,2021,0,0.13435343674730355,1,False,4.05,-100.0
12312,6063,547,0,0.15879870211968605,1,False,3.7,-100.0
12330,6064,4361,0,0.13687343892237158,1,False,14.2,-100.0
12336,6065,2580,0,0.1295091474966567,1,False,14.25,-100.0
12349,6066,160,1,0.1426154902918223,1,True,2.2,220.00000000000003
12364,6067,4183,0,0.1848203810911897,1,False,16.05,-100.0
12376,6068,291,0,0.13071040362923741,1,False,7.95,-100.0
12395,6069,3784,0,0.13043465798840126,1,False,12.15,-100.0
12402,6070,3953,0,0.11959617829640119,1,False,36.25,-100.0
12422,6071,2273,0,0.12422784341171332,1,False,25.7,-100.0
12430,6072,576,1,0.15000357808461096,1,True,5.25,525.0
12445,6073,3851,0,0.14706572051030792,1,False,5.3,-100.0
12458,6074,1432,0,0.13834699748224583,1,False,2.75,-100.0
12479,6075,2974,1,0.13754857186797115,1,True,4.2,420.0
12486,6076,1282,1,0.12569535257090325,1,True,8.55,855.0000000000001
12498,6077,1278,0,0.1236666150438167,1,False,2.05,-100.0
12512,6078,3144,0,0.12315653669028521,1,False,15.85,-100.0
12526,6079,699,0,0.10607910600643446,1,False,11.4,-100.0
12536,6080,1241,0,0.13538675713600584,1,False,2.45,-100.0
12549,6081,1753,1,0.13807743280322876,1,True,3.15,315.0
12560,6082,3028,0,0.1305037862925454,1,False,10.95,-100.0
12576,6083,3000,0,0.13280472010190303,1,False,2.7,-100.0
12584,6084,1800,1,0.12296460801112864,1,True,4.4,440.00000000000006
12597,6085,3336,1,0.14751211947823728,1,True,2.8,280.0
12607,6086,1804,0,0.13636928356979566,1,False,10.35,-100.0
12618,6087,1999,0,0.12586088309374743,1,False,10.25,-100.0
12636,6088,729,1,0.11072618229764965,1,True,4.1,409.99999999999994
12651,6089,880,0,0.12352056609043553,1,False,4.25,-100.0
12663,6090,1210,0,0.13936976432782816,1,False,4.95,-100.0
12672,6091,4081,0,0.13389269327032383,1,False,4.85,-100.0
12688,6092,2021,0,0.13598339539330845,1,False,9.55,-100.0
12711,6093,328,1,0.13832329899021312,1,True,3.05,305.0
12712,6094,3654,1,0.14295503170678592,1,True,1.85,185.0
12731,6095,2378,1,0.14751951762268384,1,True,1.65,165.0
12740,6096,3260,0,0.14025699590100993,1,False,3.65,-100.0
12752,6097,1740,0,0.14193256884419525,1,False,20.55,-100.0
12767,6098,2064,0,0.13080848547178558,1,False,9.45,-100.0
12782,6099,3967,0,0.12184014508254488,1,False,67.4,-100.0
12791,6100,1879,0,0.15208258411188974,1,False,2.85,-100.0
12802,6101,3577,1,0.13522967758961402,1,True,5.0,500.0
12817,6102,1650,0,0.13294782263323568,1,False,6.65,-100.0
12831,6103,4329,0,0.13697547302658053,1,False,16.35,-100.0
12844,6104,1524,0,0.13893428453237022,1,False,5.05,-100.0
12859,6105,1640,0,0.1513077407756928,1,False,9.95,-100.0
12873,6106,1601,0,0.14482231423047315,1,False,3.55,-100.0
12887,6107,1740,0,0.13825199375003883,1,False,16.2,-100.0
12904,6109,90,0,0.12892937084932732,1,False,6.4,-100.0
12910,6110,519,1,0.14894776998812714,1,True,1.95,195.0
12926,6111,3208,0,0.11862046209014575,1,False,3.8,-100.0
12935,6112,4081,0,0.1356638575389159,1,False,11.3,-100.0
12948,6113,137,0,0.13658459404728474,1,False,12.45,-100.0
12964,6114,4266,0,0.15524428429361942,1,False,5.4,-100.0
12972,6115,315,0,0.13912965596048804,1,False,3.75,-100.0
12986,6116,2974,0,0.13483262471005897,1,False,3.5,-100.0
12999,6117,3068,0,0.15317885356346916,1,False,268.75,-100.0
13015,6118,574,1,0.13853215891920068,1,True,1.7,170.0
13026,6119,1261,0,0.09824424167237171,1,False,7.45,-100.0
13035,6120,4089,0,0.14102169267807835,1,False,1.55,-100.0
13048,6121,115,0,0.12316182675971,1,False,12.7,-100.0
13059,6122,4335,0,0.14120309721070629,1,False,11.5,-100.0
13075,6123,1919,0,0.14127381470538924,1,False,16.05,-100.0
13087,6124,1640,1,0.14795679709027948,1,True,2.05,204.99999999999997
13104,6125,3241,1,0.14953659267133623,1,True,2.95,295.0
13115,6126,1540,0,0.14025134725253963,1,False,4.8,-100.0
13132,6127,2498,1,0.15326921130639326,1,True,2.85,285.0
13148,6128,210,0,0.13179017044013436,1,False,1.7,-100.0
13155,6129,2529,0,0.12180698456447454,1,False,77.45,-100.0
13164,6130,729,0,0.10958517952613107,1,False,3.55,-100.0
13178,6131,4094,0,0.137410143155917,1,False,6.75,-100.0
13196,6132,1970,0,0.1290233595955012,1,False,4.25,-100.0
13200,6133,1299,0,0.13496423401717356,1,False,4.8,-100.0
13220,6134,3861,0,0.1328253468605496,1,False,6.25,-100.0
13226,6135,3503,0,0.14880098826518845,1,False,14.85,-100.0
13247,6136,3340,0,0.1272399931873936,1,False,4.15,-100.0
13252,6137,2288,0,0.12070116058014353,1,False,8.8,-100.0
13267,6138,880,1,0.1329921513845997,1,True,3.65,365.0
13272,6139,1194,0,0.10528960325318094,1,False,4.3,-100.0
13292,6140,1183,0,0.1293561869220748,1,False,2.9,-100.0
13300,6141,4329,0,0.1267524545417652,1,False,33.95,-100.0
13311,6142,4081,0,0.13068129106107168,1,False,3.15,-100.0
13329,6143,1151,0,0.1265257284266984,1,False,5.65,-100.0
13340,6144,2290,0,0.14513423468396902,1,False,2.3,-100.0
13351,6145,1468,0,0.13076949137711108,1,False,21.55,-100.0
13369,6146,529,0,0.13672663765866078,1,False,6.7,-100.0
13382,6147,3363,0,0.1125070116469541,1,False,6.15,-100.0
13395,6148,602,0,0.1431032428844798,1,False,4.2,-100.0
13411,6149,2737,0,0.12150667264077743,1,False,10.75,-100.0
13417,6150,2865,0,0.11036877625017875,1,False,8.35,-100.0
13426,6151,3210,0,0.12410065249546755,1,False,7.05,-100.0
13443,6152,271,1,0.11976518877578314,1,True,5.6,560.0
13446,6153,3536,0,0.14009904688104124,1,False,47.85,-100.0
13465,6154,2249,0,0.1357011479283372,1,False,4.4,-100.0
13473,6155,1609,0,0.10448064341205686,1,False,2.1,-100.0
13484,6156,327,1,0.12591502553468165,1,True,3.7,370.0
13497,6157,4334,0,0.12546031709723682,1,False,32.15,-100.0
13510,6158,301,0,0.14604610622104297,1,False,19.0,-100.0
13520,6159,4089,0,0.13193572233970968,1,False,7.4,-100.0
13536,6160,2781,1,0.14762217788853937,1,True,2.2,220.00000000000003
13555,6161,2576,0,0.1440146387593419,1,False,6.1,-100.0
13560,6162,2577,0,0.1553444160685455,1,False,5.6,-100.0
13576,6163,1012,0,0.12483469813396507,1,False,29.2,-100.0
13581,6164,2830,0,0.15415316885537156,1,False,2.1,-100.0
13593,6165,3206,0,0.15192680569963063,1,False,51.0,-100.0
13611,6166,1802,0,0.10067657954626157,1,False,2.8,-100.0
13621,6167,83,0,0.1304419232007058,1,False,7.55,-100.0
13632,6168,2525,0,0.14922942225875313,1,False,2.9,-100.0
13646,6169,2597,1,0.12281292039450446,1,True,4.95,495.0
13656,6170,536,1,0.1315527347883112,1,True,2.65,265.0
13670,6171,2267,0,0.12792325554976586,1,False,5.2,-100.0
13680,6172,374,0,0.12608499557142933,1,False,41.7,-100.0
13701,6173,4094,0,0.13207584292668834,1,False,12.0,-100.0
13702,6174,4335,0,0.1397014469723724,1,False,6.3,-100.0
13722,6175,90,0,0.12383341417823375,1,False,10.55,-100.0
13731,6176,1284,0,0.1428435617524655,1,False,62.75,-100.0
13736,6177,1613,1,0.12911363266935405,1,True,7.4,740.0
13749,6178,1252,0,0.11851147743888514,1,False,13.55,-100.0
13773,6179,24,0,0.11221888038938423,1,False,10.1,-100.0
13774,6180,1955,0,0.13859480084643067,1,False,2.6,-100.0
13786,6181,1232,0,0.13960220661931333,1,False,6.8,-100.0
13806,6182,519,0,0.15133371654773897,1,False,10.05,-100.0
13825,6183,137,0,0.13030907227227156,1,False,10.65,-100.0
13827,6184,4100,1,0.12086933254373318,1,True,2.35,235.0
13844,6185,1997,0,0.1216829904430204,1,False,2.9,-100.0
13852,6186,30,1,0.13685812406762277,1,True,2.8,280.0
13865,6187,1183,0,0.13364502785265175,1,False,4.9,-100.0
13879,6188,1535,0,0.12478511535224453,1,False,11.9,-100.0
13889,6189,846,0,0.12496928100900133,1,False,13.85,-100.0
13905,6190,3134,0,0.1105562044587483,1,False,4.5,-100.0
13914,6191,3316,0,0.13398458554739695,1,False,12.15,-100.0
13922,6192,1262,1,0.13797066411442088,1,True,3.25,325.0
13931,6193,2537,0,0.12917226904027596,1,False,4.35,-100.0
13946,6194,2273,0,0.13077148089088692,1,False,11.35,-100.0
13959,6195,2404,1,0.13442258149260616,1,True,4.4,440.00000000000006
13971,6196,3797,0,0.12422080358762029,1,False,8.55,-100.0
13991,6197,2250,0,0.13212642263661273,1,False,13.35,-100.0
13998,6198,352,0,0.12770981623021788,1,False,12.45,-100.0
14014,6199,419,0,0.13957700684917457,1,False,4.65,-100.0
14029,6200,915,0,0.14381446408381476,1,False,3.5,-100.0
14039,6201,4365,0,0.15043631197724905,1,False,3.05,-100.0
14053,6202,4362,1,0.14898737317348798,1,True,6.6,660.0
14068,6203,406,1,0.11765093443873818,1,True,6.5,650.0
14080,6204,2870,0,0.10139276347467395,1,False,2.35,-100.0
14090,6205,3028,0,0.12706877743277273,1,False,7.9,-100.0
14105,6206,3718,0,0.12754053590421044,1,False,16.2,-100.0
14115,6207,2726,0,0.12242579804093105,1,False,9.7,-100.0
14127,6208,2004,0,0.12096163899007593,1,False,29.1,-100.0
14136,6209,1540,0,0.13951050497068274,1,False,3.0,-100.0
14150,6210,2216,0,0.14105271195659874,1,False,15.7,-100.0
14164,6211,2730,0,0.12133386585052296,1,False,6.7,-100.0
14181,6212,2038,0,0.12836854902938777,1,False,5.2,-100.0
14192,6213,4334,0,0.12741470274442712,1,False,12.85,-100.0
14205,6214,970,0,0.1259238624617428,1,False,9.3,-100.0
14223,6215,3525,1,0.1326412767345504,1,True,2.45,245.00000000000003
14227,6216,2378,0,0.13756673446587636,1,False,1.65,-100.0
14240,6217,3728,0,0.17542058954085177,1,False,3.0,-100.0
14254,6218,1468,0,0.14505974593764076,1,False,20.0,-100.0
14267,6219,2830,0,0.15686440925256034,1,False,21.2,-100.0
14284,6220,3580,0,0.13878456967519343,1,False,7.95,-100.0
14294,6221,4108,0,0.11557177654533733,1,False,19.55,-100.0
14301,6222,2426,0,0.10962863391816068,1,False,5.55,-100.0
14324,6223,4096,1,0.1165800480790264,1,True,3.05,305.0
14328,6224,1355,0,0.11626690928029597,1,False,13.9,-100.0
14339,6225,1921,0,0.14624893860908833,1,False,5.3,-100.0
14348,6226,2836,0,0.14046005033807102,1,False,3.35,-100.0
14360,6227,4386,0,0.14087498032978202,1,False,3.25,-100.0
14371,6228,2000,1,0.11363585506271896,1,True,6.2,620.0
14384,6229,166,0,0.1159372110190111,1,False,3.8,-100.0
14398,6230,634,1,0.13277582543629374,1,True,4.85,484.99999999999994
14406,6231,511,0,0.125702316364866,1,False,13.35,-100.0
14421,6232,852,0,0.12553108385433265,1,False,6.2,-100.0
14437,6233,3310,0,0.11058235601673323,1,False,17.8,-100.0
14445,6234,3798,0,0.13487853849619363,1,False,24.55,-100.0
14453,6235,3503,0,0.13939690439942531,1,False,6.5,-100.0
14476,6236,2817,0,0.11594361443707503,1,False,5.7,-100.0
14486,6237,1804,0,0.13785343446617404,1,False,4.4,-100.0
14490,6238,1997,0,0.11395354701727266,1,False,3.9,-100.0
14503,6239,2921,0,0.11611632271828941,1,False,15.1,-100.0
14516,6240,3363,0,0.1057018354361746,1,False,3.25,-100.0
14526,6241,2563,0,0.13219714874707772,1,False,12.1,-100.0
14538,6242,1188,1,0.13377564805036862,1,True,3.05,305.0
14553,6243,2151,0,0.11422444981897316,1,False,8.15,-100.0
14568,6244,2404,1,0.13698376678389113,1,True,3.25,325.0
14573,6245,1085,0,0.12373131822672205,1,False,20.8,-100.0
14589,6246,2096,0,0.12468768336664214,1,False,2.4,-100.0
14602,6247,4029,0,0.14222383019886897,1,False,3.7,-100.0
14613,6248,1613,0,0.12821894848848303,1,False,30.45,-100.0
14630,6249,2378,0,0.1500959178181075,1,False,5.15,-100.0
14640,6250,109,0,0.14143679028608347,1,False,82.15,-100.0
14658,6251,3058,0,0.13129493163055783,1,False,12.1,-100.0
14679,6252,3635,0,0.12468007194407756,1,False,2.65,-100.0
14688,6253,2832,0,0.13585570968041988,1,False,29.2,-100.0
14703,6254,4243,0,0.138655243912975,1,False,26.55,-100.0
14716,6255,4098,0,0.14893217012366428,1,False,5.65,-100.0
14722,6256,1021,0,0.1410694553174489,1,False,2.7,-100.0
14738,6257,3144,0,0.10871881730798146,1,False,9.55,-100.0
14748,6258,2493,0,0.11452199282770824,1,False,9.7,-100.0
14758,6259,874,0,0.12548796593873468,1,False,8.35,-100.0
14776,6260,4107,0,0.12070559016459788,1,False,13.4,-100.0
14786,6261,2469,0,0.13840396348742062,1,False,3.9,-100.0
14795,6262,2811,1,0.13140609479118448,1,True,3.15,315.0
14805,6263,3912,0,0.14602375339275436,1,False,26.45,-100.0
14816,6264,547,0,0.1526719276769229,1,False,3.85,-100.0
14831,6265,703,0,0.11592910251643541,1,False,2.85,-100.0
14839,6266,2273,1,0.13903987512663996,1,True,2.2,220.00000000000003
14859,6267,2348,1,0.09499960753758104,1,True,5.05,505.0
14868,6268,3765,0,0.13325951841404032,1,False,3.55,-100.0
14881,6269,3760,1,0.11892953484962769,1,True,4.65,465.00000000000006
14896,6270,1925,1,0.131720173873016,1,True,5.3,530.0
14911,6271,3577,0,0.15167320326729783,1,False,8.4,-100.0
14925,6272,4362,0,0.15349015078834782,1,False,5.0,-100.0
14938,6273,2781,0,0.13604535107154797,1,False,5.3,-100.0
14951,6274,352,0,0.12849858272842007,1,False,12.6,-100.0
14969,6275,1939,0,0.12577653816085166,1,False,8.75,-100.0
14978,6276,3572,0,0.14134351828618374,1,False,1.65,-100.0
14989,6277,2232,1,0.13582407584445644,1,True,4.5,450.0
15004,6278,1799,0,0.12434589154580088,1,False,36.2,-100.0
15015,6279,3004,0,0.12636190484491655,1,False,4.15,-100.0
15028,6280,273,0,0.12870731360846427,1,False,10.05,-100.0
15036,6281,1264,0,0.1217600751886012,1,False,1.95,-100.0
15045,6282,1124,1,0.14743925163783123,1,True,2.75,275.0
15056,6283,83,0,0.13544813264130062,1,False,8.05,-100.0
15074,6284,2513,1,0.12807321559960932,1,True,6.05,605.0
15086,6285,880,0,0.13023128879243595,1,False,7.45,-100.0
15110,6286,246,0,0.13082760471657928,1,False,18.05,-100.0
15112,6287,3241,0,0.14163410667946724,1,False,2.85,-100.0
15126,6288,3924,0,0.15822861723449172,1,False,7.05,-100.0
15141,6289,1588,0,0.1549504749003287,1,False,3.3,-100.0
15147,6290,3728,0,0.17771541764974508,1,False,43.1,-100.0
15162,6291,2292,1,0.12657841706460538,1,True,6.05,605.0
15179,6292,3539,0,0.14857399427150875,1,False,15.05,-100.0
15182,6293,1997,0,0.1352753994785087,1,False,15.3,-100.0
15196,6294,3510,0,0.11034641248083606,1,False,10.15,-100.0
15205,6295,561,0,0.13277174880329684,1,False,27.55,-100.0
15218,6296,1149,0,0.1427068598623863,1,False,11.2,-100.0
15233,6297,2004,1,0.1294047585184201,1,True,1.95,195.0
15241,6298,3085,0,0.13006161210234107,1,False,13.65,-100.0
15257,6299,219,0,0.1342978840043152,1,False,8.85,-100.0
15267,6300,458,0,0.13552740301464344,1,False,8.9,-100.0
15277,6301,1262,0,0.134813098204918,1,False,13.95,-100.0
15298,6302,18,0,0.11948347455151877,1,False,12.25,-100.0
15305,6303,1432,0,0.13545782129498563,1,False,4.1,-100.0
15322,6304,305,1,0.1442983705677437,1,True,2.9,290.0
15336,6305,3456,0,0.12468647909058812,1,False,5.45,-100.0
15345,6306,3058,1,0.13486350822626536,1,True,2.1,210.0
15365,6307,3337,0,0.13946065808557656,1,False,12.55,-100.0
15375,6308,2278,0,0.13651786248160735,1,False,3.65,-100.0
15386,6309,1468,0,0.14386367393951688,1,False,18.5,-100.0
15399,6310,3512,0,0.13267444022836294,1,False,11.35,-100.0
15422,6311,222,0,0.13745463017476794,1,False,8.45,-100.0
15425,6312,3636,0,0.12094243523960806,1,False,19.25,-100.0
15444,6313,2420,0,0.10146366612445469,1,False,4.0,-100.0
