race_id,horse_id,won,y_predict,rank,is_correct
5083,1296,0,-0.28018003845348766,10.0,False
5083,3208,0,0.23232472991118108,4.0,False
5083,729,0,0.17841100712624672,6.0,False
5083,4134,0,0.4505981946223331,2.0,False
5083,3860,0,0.1128568215514672,7.0,False
5084,1917,1,-0.12429612842522501,10.0,False
5084,2589,0,0.09080134758002266,4.0,False
5084,1248,0,-0.03832901623338349,8.0,False
5084,3552,0,0.30337543421815655,3.0,False
5084,4203,0,0.07848543295594507,6.0,False
5084,181,0,-0.14242762151466232,11.0,False
5084,706,0,0.3039343464068564,2.0,False
5084,1014,0,0.03982277891242942,7.0,False
5084,3718,0,-0.2787448747566979,12.0,False
5084,1608,0,0.5638065861181204,1.0,False
5084,2710,0,0.08206419032245246,5.0,False
5084,3363,0,-0.09392954234816502,9.0,False
5085,2681,0,0.5839618720313816,2.0,False
5085,2423,0,-0.3486588906861025,12.0,False
5085,3926,0,-0.005739058079553825,7.0,False
5085,3512,0,0.4087639524892081,4.0,False
5085,2082,0,-0.26421884688313124,11.0,False
5085,3145,0,-0.08825468860418703,9.0,False
5085,628,0,0.09526978384088242,6.0,False
5085,4290,0,0.603904601558115,1.0,False
5085,3908,0,0.5331794233860255,3.0,False
5085,2769,0,-0.04456883120946582,8.0,False
5085,2403,1,0.2585735189448611,5.0,False
5085,1752,0,-0.14338929933097777,10.0,False
5086,3665,0,-0.10865745996867517,10.0,False
5086,1494,0,-0.24733167619945495,11.0,False
5086,3028,1,-0.04407637821694357,9.0,False
5086,963,0,0.12786677062565763,7.0,False
5086,1939,0,0.05413556323793196,8.0,False
5086,644,0,0.2125992204508452,4.0,False
5086,2219,0,0.5645430129129861,3.0,False
5086,3323,0,0.5813767043340858,1.0,False
5086,2186,0,0.5679395733102324,2.0,False
5086,3572,0,-0.49524919038479526,12.0,False
5086,4016,0,0.15756185143429094,5.0,False
5086,1365,0,0.15307398513623793,6.0,False
5087,481,0,-0.08169190426928484,9.0,False
5087,745,0,-0.040747997181705256,7.0,False
5087,3001,0,0.21103513855237996,3.0,False
5087,848,0,-0.11840652600608051,10.0,False
5087,2965,0,0.14340023537552837,4.0,False
5087,3972,0,-0.06493153641426688,8.0,False
5087,3722,0,0.09184670162982173,6.0,False
5087,530,1,-0.32920380784698466,12.0,False
5087,3861,0,0.10291692403441678,5.0,False
5087,406,0,-0.2395200234254058,11.0,False
5087,667,0,0.33982878326144966,2.0,False
5087,1959,0,0.4058456078737544,1.0,False
5088,2886,0,0.25019114634109274,3.0,False
5088,985,0,0.14838296619427435,4.0,False
5088,2154,0,-0.18671361706602138,10.0,False
5088,4088,0,0.0021300232885751065,8.0,False
5088,3968,0,0.10035027178225175,5.0,False
5088,1290,0,-0.03430229674481619,9.0,False
5088,2339,0,0.2991321297509715,2.0,False
5088,2536,1,0.040338839781534436,7.0,False
5088,2578,0,-0.6085400574738553,11.0,False
5088,1787,0,0.06701480049381975,6.0,False
5088,2091,0,0.6779174017858685,1.0,False
5089,3135,0,0.3538969155113276,2.0,False
5089,174,0,-0.19036502390248883,12.0,False
5089,928,0,0.11884046528469787,6.0,False
5089,2401,0,-0.1774226071395923,11.0,False
5089,958,1,-0.4350311283419204,14.0,False
5089,1920,0,0.2990817083461727,3.0,False
5089,1285,0,0.1121767997588969,7.0,False
5089,1811,0,0.06430092307671555,9.0,False
5089,3960,0,0.0950662443673266,8.0,False
5089,3233,0,0.29125247634505724,4.0,False
5089,3973,0,0.3829322578370618,1.0,False
5089,637,0,-0.3300315143599596,13.0,False
5089,2410,0,-0.12911679801674952,10.0,False
5089,2623,0,0.1973008561763812,5.0,False
5090,2871,0,0.0427907379985655,10.0,False
5090,2903,0,-0.4331131506232855,14.0,False
5090,3435,1,0.3818561615146413,3.0,False
5090,2265,0,0.057272466740544606,9.0,False
5090,3725,0,0.09422918984694395,8.0,False
5090,664,0,0.49685914813442317,2.0,False
5090,2135,0,0.15250187792774597,7.0,False
5090,3002,0,-0.07758798249243001,11.0,False
5090,1898,0,0.15863299952326426,6.0,False
5090,1562,0,0.7529271113921386,1.0,False
5090,21,0,0.2744714173766542,5.0,False
5090,1316,0,-0.2393567754103878,13.0,False
5090,3957,0,0.35971212502720573,4.0,False
5090,1841,0,-0.08948528410792185,12.0,False
5091,2189,0,-0.4139152530515026,12.0,False
5091,1799,0,0.09167053750935172,7.0,False
5091,126,1,0.2940709613932261,6.0,False
5091,35,0,-0.20065341990452687,10.0,False
5091,2097,0,-0.16186846451969794,9.0,False
5091,1466,0,0.6695723690422762,2.0,False
5091,3425,0,0.4500413368876936,3.0,False
5091,166,0,0.68460659617866,1.0,False
5091,1038,0,-0.0938828918593925,8.0,False
5091,1426,0,0.34043288637500346,5.0,False
5091,695,0,-0.28328368424051886,11.0,False
5091,1711,0,0.3417194675335111,4.0,False
5092,325,1,-0.5437106991593749,14.0,False
5092,2590,0,0.25543195164176563,6.0,False
5092,3401,0,0.0507668563329594,10.0,False
5092,653,0,0.406116453887729,3.0,False
5092,2709,0,0.330554367339721,5.0,False
5092,4299,0,-0.29738334844551445,13.0,False
5092,652,0,-0.1340671270481306,12.0,False
5092,661,0,0.07983363242334363,8.0,False
5092,2424,0,0.5073442013400226,2.0,False
5092,1003,0,0.6268013378078411,1.0,False
5092,3971,0,0.05734571015038998,9.0,False
5092,19,0,0.015422552916084272,11.0,False
5092,1094,0,0.3876777519943434,4.0,False
5092,3032,0,0.17970376994956336,7.0,False
5093,1538,0,0.14267470748785818,6.0,False
5093,3138,1,-0.06685874739917023,11.0,False
5093,172,0,-0.2081911818482381,12.0,False
5093,3100,0,0.02139871967067794,8.0,False
5093,2696,0,0.4232833363461621,3.0,False
5093,1753,0,-0.28557574513866885,13.0,False
5093,2249,0,-0.02195191286661281,9.0,False
5093,320,0,0.7599419705589495,1.0,False
5093,1612,0,0.4675630232300799,2.0,False
5093,2799,0,0.27812073709492074,4.0,False
5093,1446,0,0.25607062397211144,5.0,False
5093,3007,0,0.108431585335696,7.0,False
5093,3517,0,-0.05329982334616512,10.0,False
5094,688,0,-0.1275866065020069,12.0,False
5094,86,0,0.11031579675296427,7.0,False
5094,867,0,-0.16279161227708916,13.0,False
5094,3524,0,0.02815804527547034,10.0,False
5094,165,0,0.23082733945918615,4.0,False
5094,115,0,0.19333126580992563,6.0,False
5094,1541,0,-0.040574869415897725,11.0,False
5094,3183,0,0.6495459886438669,1.0,False
5094,3730,0,0.06265011170651427,9.0,False
5094,1293,0,0.4027396069839542,2.0,False
5094,3974,0,0.21799571991133407,5.0,False
5094,1570,1,0.3032256426308474,3.0,False
5094,607,0,-0.24835171581285917,14.0,False
5094,1063,0,0.0734963975957746,8.0,False
5095,811,0,0.3370412499229392,5.0,False
5095,3050,0,-0.2587182248607771,11.0,False
5095,158,0,0.07170992107264691,10.0,False
5095,1333,0,0.3123491358734464,6.0,False
5095,3202,0,0.26931958028179953,7.0,False
5095,2402,0,0.08234309321718111,9.0,False
5095,1649,0,0.47381925430277916,2.0,False
5095,4024,0,-0.266653526599923,12.0,False
5095,512,0,-0.2902666382850297,13.0,False
5095,966,0,0.366190091740597,4.0,False
5095,85,1,-0.31382940161191186,14.0,False
5095,3967,0,0.38667673092795884,3.0,False
5095,1931,0,0.16934631292523586,8.0,False
5095,1084,0,0.715924972893156,1.0,False
5096,3863,0,0.5439488158061034,3.0,False
5096,2867,1,-0.09396454798093767,10.0,False
5096,3460,0,0.054401271815542156,6.0,False
5096,167,0,-0.3612088829583958,12.0,False
5096,481,0,-0.213544023564262,11.0,False
5096,4235,0,0.008296219264542836,9.0,False
5096,122,0,0.128288156553438,5.0,False
5096,2404,0,0.044414363024557944,8.0,False
5096,2422,0,0.6706723578671097,1.0,False
5096,3017,0,0.37574993622254277,4.0,False
5096,3004,0,0.6705422827007942,2.0,False
5096,896,0,0.05258527936789604,7.0,False
5097,1844,0,-0.029989052674662647,10.0,False
5097,1974,0,0.558311451841199,4.0,False
5097,2529,0,0.2332730148333408,7.0,False
5097,3845,0,-0.12360351643724397,11.0,False
5097,1574,1,-0.4951984619512609,14.0,False
5097,2521,0,0.5440430229148957,5.0,False
5097,1644,0,0.22704006547031008,8.0,False
5097,1299,0,0.048386765230896044,9.0,False
5097,935,0,0.3475218773364642,6.0,False
5097,30,0,-0.23189545513823967,12.0,False
5097,2960,0,0.8752053723985368,1.0,False
5097,3362,0,0.5930321535125949,3.0,False
5097,1622,0,-0.27464010857448506,13.0,False
5097,2737,0,0.6344524107629187,2.0,False
5098,1889,0,0.2640824587455479,6.0,False
5098,1646,0,0.2333239907512432,7.0,False
5098,3498,0,0.7954946090229412,1.0,False
5098,687,0,-0.1916348654234699,12.0,False
5098,4129,0,0.31788223737742893,3.0,False
5098,212,0,-0.16842251037280592,11.0,False
5098,3503,0,0.02672851508606382,10.0,False
5098,4196,1,-0.3030803805004119,13.0,False
5098,291,0,0.28195935106772063,5.0,False
5098,1804,0,0.4338476196563264,2.0,False
5098,2084,0,0.14461637258397878,9.0,False
5098,39,0,0.1971346570004116,8.0,False
5098,2702,0,0.2977719673301647,4.0,False
5098,2840,0,-0.519209212559329,14.0,False
5099,1606,0,-0.12231628130846582,7.0,False
5099,2865,0,-0.3766188670709732,11.0,False
5099,2086,0,0.09665595136938206,4.0,False
5099,3793,0,0.3566140095897959,2.0,False
5099,1289,0,-0.26425575936760126,10.0,False
5099,1286,0,-0.1286567080912421,8.0,False
5099,2382,0,0.06709041915969557,6.0,False
5099,2300,0,-0.47809250699311273,12.0,False
5099,3507,0,0.24553787058007126,3.0,False
5099,1542,0,0.4551103271598965,1.0,False
5099,1997,1,-0.15000231104284625,9.0,False
5099,1641,0,0.08955047439921654,5.0,False
5100,660,0,0.6937475670252679,2.0,False
5100,3796,0,-0.1391918145763997,9.0,False
5100,851,0,-0.5356202188993292,12.0,False
5100,1140,0,-0.435637892161965,11.0,False
5100,2862,0,-0.06848725272023706,8.0,False
5100,3720,0,0.5732198808028712,3.0,False
5100,3264,0,0.3552447590290731,5.0,False
5100,596,1,-0.1555884501862686,10.0,False
5100,9,0,0.787095686362853,1.0,False
5100,3825,0,0.06038495862176051,6.0,False
5100,22,0,0.00424479287632374,7.0,False
5100,3809,0,0.48660573949388664,4.0,False
5101,1252,0,-0.11968530416522272,10.0,False
5101,1710,0,0.10977875593144416,7.0,False
5101,411,0,-0.26208994024646554,11.0,False
5101,2132,0,0.3175324555579312,4.0,False
5101,3071,1,-0.49609484950279004,12.0,False
5101,1643,0,0.017544971811616603,8.0,False
5101,1569,0,-0.06777490449683207,9.0,False
5101,1055,0,0.6169508563089032,2.0,False
5101,38,0,0.7693841577969963,1.0,False
5101,1938,0,0.3474635852493545,3.0,False
5101,3518,0,0.11315421845783082,6.0,False
5101,1977,0,0.19610564484790619,5.0,False
5102,339,0,-0.06515715768478186,9.0,False
5102,3969,0,0.2073714009495991,5.0,False
5102,2445,0,0.37210281847051474,2.0,False
5102,2533,0,-0.02155818461087832,8.0,False
5102,413,0,0.0076773313758591,7.0,False
5102,3022,1,-0.1766122714437414,11.0,False
5102,1125,0,0.3033275997568254,3.0,False
5102,1978,0,-0.14531946042101748,10.0,False
5102,2244,0,0.05100438104494028,6.0,False
5102,3893,0,-0.2529257546197252,12.0,False
5102,1609,0,0.4562456645756949,1.0,False
5102,449,0,0.2563927300758192,4.0,False
5103,4288,0,0.4918715437637354,3.0,False
5103,981,0,-0.341185300758439,10.0,False
5103,1257,0,0.11854411418376623,7.0,False
5103,102,1,0.17295998665673648,5.0,False
5103,1239,0,0.12746583153794191,6.0,False
5103,3688,0,0.07623659504878064,8.0,False
5103,3464,0,-0.0433300400179188,9.0,False
5103,327,0,-0.4906044757533926,12.0,False
5103,2119,0,0.7149826315876623,1.0,False
5103,2221,0,0.3436189856926138,4.0,False
5103,1231,0,-0.3637214840016313,11.0,False
5103,1919,0,0.5626855822084783,2.0,False
5104,3191,0,-0.3458485051129524,11.0,False
5104,3198,0,0.6438092108617331,2.0,False
5104,3819,0,0.26929458063380135,6.0,False
5104,2235,0,-0.2273924484207988,9.0,False
5104,575,1,-0.06112192209142333,8.0,False
5104,2405,0,0.5231483699894061,5.0,False
5104,1702,0,-0.4733871999397185,12.0,False
5104,1555,0,-0.27528211087535703,10.0,False
5104,658,0,0.07425846489024328,7.0,False
5104,2078,0,0.5332254593220745,4.0,False
5104,2099,0,0.755369350078318,1.0,False
5104,994,0,0.5429222957541187,3.0,False
5105,985,0,0.0785710473876898,7.0,False
5105,2335,0,0.05084121177126211,8.0,False
5105,2347,0,-0.09380929381835194,9.0,False
5105,836,1,-0.5600319304312743,11.0,False
5105,1656,0,0.24348707545650236,2.0,False
5105,4226,0,0.2307016956542132,3.0,False
5105,3757,0,0.08667808570667625,6.0,False
5105,2732,0,-0.5213918049436442,10.0,False
5105,3201,0,0.8082672828161945,1.0,False
5105,1802,0,0.21195718919923837,4.0,False
5105,3042,0,0.1212751703654488,5.0,False
5106,2453,0,-0.3507669119029918,11.0,False
5106,3937,0,0.6664520118332404,1.0,False
5106,2523,0,0.13039746158414053,7.0,False
5106,983,0,-0.6150959773770488,12.0,False
5106,1241,0,0.06804073730795467,8.0,False
5106,3470,0,0.3591933265510728,2.0,False
5106,3385,0,-0.14062940723603928,10.0,False
5106,1139,0,0.1592109194287729,6.0,False
5106,1611,0,0.22763868060531803,4.0,False
5106,1886,0,-0.09107467104602689,9.0,False
5106,3771,0,0.22819282728543935,3.0,False
5106,34,1,0.19016389383753163,5.0,False
5107,787,0,-0.0015887270393965588,9.0,False
5107,342,0,-0.21299948492631454,12.0,False
5107,1580,0,0.1403322487343224,3.0,False
5107,2443,0,0.330423828537093,2.0,False
5107,292,0,-0.08319223969593813,11.0,False
5107,454,0,0.376392347460638,1.0,False
5107,2756,0,0.003200650827266105,8.0,False
5107,1600,0,-0.5432212922877432,13.0,False
5107,168,0,0.13886280347111962,4.0,False
5107,1655,0,-0.001731708419096688,10.0,False
5107,998,1,-0.7095906128641577,14.0,False
5107,179,0,0.11783700673672287,5.0,False
5107,4192,0,0.10406002328230292,6.0,False
5107,955,0,0.06126188534260561,7.0,False
5108,323,0,0.06039866130516865,8.0,False
5108,153,0,0.2749333922606634,5.0,False
5108,3020,0,-0.20168459732619523,13.0,False
5108,2102,0,0.8180644207907043,1.0,False
5108,4194,0,-0.2452456791476978,14.0,False
5108,2587,0,0.020984277499584737,11.0,False
5108,210,1,0.0318435337896619,10.0,False
5108,152,0,0.20197017599302028,6.0,False
5108,3215,0,0.08268110455023199,7.0,False
5108,1890,0,0.05626358555082275,9.0,False
5108,23,0,0.2983416193115007,4.0,False
5108,2582,0,-0.006282128781946592,12.0,False
5108,1259,0,0.7111475276932249,2.0,False
5108,4147,0,0.6398166857024655,3.0,False
5109,2613,0,0.2698568741025469,3.0,False
5109,2589,0,0.24448716090439923,4.0,False
5109,3177,0,-0.4048847169454974,12.0,False
5109,4080,0,0.7322282835415909,1.0,False
5109,0,0,0.03968827282862816,7.0,False
5109,2272,0,0.00718927288170412,8.0,False
5109,3401,0,0.21116081683308277,6.0,False
5109,328,0,-0.08261412325507642,9.0,False
5109,1432,0,-0.3998784097218106,11.0,False
5109,4083,0,0.4758785741785847,2.0,False
5109,1008,1,-0.1717513130268142,10.0,False
5109,3363,0,0.2396551020257353,5.0,False
5110,2836,0,0.41447731762464185,7.0,False
5110,3864,0,-0.0871934683971182,10.0,False
5110,4126,0,-0.07564737758231053,9.0,False
5110,508,0,0.4303020728410133,5.0,False
5110,1233,0,-0.17356676841729954,12.0,False
5110,3794,0,-0.09376499694609577,11.0,False
5110,1021,0,0.6513009954028187,1.0,False
5110,3333,0,0.5405900127182289,3.0,False
5110,58,0,0.6442294297791616,2.0,False
5110,844,1,-0.40734134479791995,13.0,False
5110,2421,0,-0.4102146894794472,14.0,False
5110,2105,0,0.4757839554462778,4.0,False
5110,314,0,0.4180988988528305,6.0,False
5110,700,0,0.016040561870260518,8.0,False
5111,1118,0,0.07150709205134648,11.0,False
5111,1598,0,0.5659311859784323,4.0,False
5111,2870,0,0.6547816384952262,2.0,False
5111,4193,0,0.3678157375687927,8.0,False
5111,1972,0,0.6901664711403718,1.0,False
5111,2556,0,0.41094785876815487,6.0,False
5111,4079,0,0.6093871268476334,3.0,False
5111,309,0,-0.5843855387837728,14.0,False
5111,1090,1,-0.5441881272941524,13.0,False
5111,2963,0,0.5273540705729752,5.0,False
5111,1800,0,0.12165138817776736,10.0,False
5111,626,0,0.38564507000938,7.0,False
5111,2237,0,-0.2849959203560704,12.0,False
5111,3975,0,0.23942345410003027,9.0,False
5112,2225,0,0.30544773126143326,6.0,False
5112,1157,0,0.6831344052806143,2.0,False
5112,1879,1,-0.9187497759438443,13.0,False
5112,624,0,-0.3057545861349353,12.0,False
5112,709,0,0.4216771175190688,4.0,False
5112,936,0,0.09388935387258908,8.0,False
5112,3313,0,0.2961157772468734,7.0,False
5112,2000,0,0.6784373823354329,3.0,False
5112,511,0,0.04435215785476381,9.0,False
5112,4386,0,0.3902776539560403,5.0,False
5112,2267,0,-0.12684556785131215,11.0,False
5112,1339,0,0.708457804103534,1.0,False
5112,3798,0,0.011715447910993776,10.0,False
5113,2558,0,-0.03799450546114566,8.0,False
5113,1067,0,0.348979260752806,4.0,False
5113,2577,0,-0.1850740029650089,9.0,False
5113,3047,0,-0.28339398759485446,10.0,False
5113,1572,1,0.3191179710834904,5.0,False
5113,155,0,0.05108164789122905,6.0,False
5113,3959,0,0.6759481734386235,1.0,False
5113,17,0,0.5535860065212691,2.0,False
5113,1492,0,0.41464538444727317,3.0,False
5113,414,0,0.010512990997223129,7.0,False
5114,4300,0,-0.09346442587108908,10.0,False
5114,3044,0,0.1631116324455667,9.0,False
5114,3924,1,0.25790407428722734,7.0,False
5114,691,0,-0.3185699029183893,12.0,False
5114,1431,0,0.30741811374295624,6.0,False
5114,2863,0,0.2081202854718049,8.0,False
5114,3999,0,0.7619775715003062,3.0,False
5114,1163,0,0.7734137804455898,2.0,False
5114,4000,0,0.5149805505533351,4.0,False
5114,1357,0,-0.16091541632461043,11.0,False
5114,4366,0,0.9750633563729706,1.0,False
5114,1232,0,0.5090998633032545,5.0,False
5115,2248,0,0.048868363986183036,9.0,False
5115,2302,0,-0.19000746016104236,11.0,False
5115,4135,0,0.6378000329564693,3.0,False
5115,2651,1,-0.40406779729071585,12.0,False
5115,1701,0,-0.02938981562234904,10.0,False
5115,2106,0,-0.6622917845524116,13.0,False
5115,2540,0,0.48144180069919806,5.0,False
5115,338,0,0.7765603370685378,1.0,False
5115,536,0,0.511640519857051,4.0,False
5115,1246,0,0.40504793932389815,6.0,False
5115,1282,0,0.16613803239919947,8.0,False
5115,4336,0,0.6711665416690685,2.0,False
5115,656,0,0.32263680095906955,7.0,False
5116,2400,0,0.38354348570729246,6.0,False
5116,1238,0,0.10843187350328751,8.0,False
5116,3502,0,-0.1110463367751487,12.0,False
5116,2100,0,0.25265948531731575,7.0,False
5116,1695,0,-0.10780564682426935,11.0,False
5116,4089,0,-0.24842851871821273,13.0,False
5116,4307,0,0.5695523522005951,2.0,False
5116,1678,0,0.8449426587825395,1.0,False
5116,2912,0,0.5214085770008818,4.0,False
5116,2835,0,-0.07454477131442906,10.0,False
5116,3193,0,0.538553337436815,3.0,False
5116,3000,0,-0.011889609234382615,9.0,False
5116,3722,0,0.4975741851939478,5.0,False
5116,3754,1,-0.4596495973228545,14.0,False
5117,1292,0,0.2738583135088616,3.0,False
5117,2266,0,0.11426719350470187,7.0,False
5117,928,0,-0.2542213757376585,10.0,False
5117,683,0,0.5311470080999533,2.0,False
5117,1616,0,0.5593889260587821,1.0,False
5117,2155,0,-0.34061174705538366,11.0,False
5117,3233,0,0.04565981164115107,8.0,False
5117,408,0,0.21846852827420732,4.0,False
5117,1908,0,-0.7782763555447711,12.0,False
5117,1308,0,0.18509206274609757,5.0,False
5117,321,1,-0.03387207136051354,9.0,False
5117,3870,0,0.135510784141912,6.0,False
5118,3665,1,-0.5329305518635876,12.0,False
5118,2622,0,-0.02295551613823626,7.0,False
5118,1680,0,0.015773739636185446,6.0,False
5118,653,0,0.27298663353168673,4.0,False
5118,518,0,0.21571087943201467,5.0,False
5118,2408,0,-0.20016369373968926,11.0,False
5118,2284,0,-0.06166958998521073,9.0,False
5118,1368,0,-0.04160910537974237,8.0,False
5118,68,0,0.6859393606945676,1.0,False
5118,3323,0,0.555796910843488,3.0,False
5118,2921,0,-0.16542930570713502,10.0,False
5118,32,0,0.5929504209115931,2.0,False
5119,2838,1,-0.394577437830417,11.0,False
5119,3871,0,-0.4327399068080361,12.0,False
5119,1052,0,-0.12869697941732522,8.0,False
5119,209,0,0.5102127991767387,4.0,False
5119,493,0,-0.15170614829397217,9.0,False
5119,2520,0,0.257170568264884,5.0,False
5119,963,0,-0.3249959410958077,10.0,False
5119,1756,0,0.21348027162626684,6.0,False
5119,2866,0,0.6734438734767875,1.0,False
5119,3721,0,0.5787680099274058,3.0,False
5119,926,0,0.6305404459420234,2.0,False
5119,4229,0,0.0994669625825235,7.0,False
5120,2112,0,0.29179971469936156,1.0,False
5120,2561,0,-0.05313314217553659,6.0,False
5120,974,0,-0.12136766199779879,8.0,False
5120,1495,0,-0.20998437729492778,10.0,False
5120,2522,0,-0.056118048776555914,7.0,False
5120,1283,0,-0.33750591408235253,11.0,False
5120,3192,1,-0.6620676002456195,12.0,False
5120,2493,0,-0.1291017559947985,9.0,False
5120,1348,0,0.20436924829668063,2.0,False
5120,3887,0,0.15297885735423122,4.0,False
5120,1642,0,0.1855962258918475,3.0,False
5120,4283,0,-0.009899742827634653,5.0,False
5121,2960,0,-0.12359510618444704,9.0,False
5121,625,0,-0.326818733193914,10.0,False
5121,1722,0,0.01807723038085523,7.0,False
5121,1603,0,0.21598399373361843,5.0,False
5121,4359,0,0.16141527340193373,6.0,False
5121,706,0,-0.05333015425691113,8.0,False
5121,779,0,0.43490337055088496,2.0,False
5121,705,0,0.3177973295513099,3.0,False
5121,3920,0,-0.4695034810321207,12.0,False
5121,703,1,-0.3500247502018778,11.0,False
5121,38,0,0.4636618110397364,1.0,False
5121,4217,0,0.2723198770007835,4.0,False
5122,481,0,-0.19864825225168434,10.0,False
5122,122,0,0.30435488274813705,5.0,False
5122,2218,0,0.3641919086426989,4.0,False
5122,3001,1,0.10824256204298181,6.0,False
5122,655,0,0.5902657301176424,2.0,False
5122,158,0,-0.06858348568298396,9.0,False
5122,848,0,-0.2946753118269178,11.0,False
5122,1291,0,0.49233057627758076,3.0,False
5122,3972,0,-0.05517376174033117,8.0,False
5122,2592,0,-0.48462684991975225,12.0,False
5122,3339,0,0.594364936216295,1.0,False
5122,406,0,0.04952843396197843,7.0,False
5123,2738,0,-0.17172196169757847,10.0,False
5123,3185,0,-0.33945659679074675,11.0,False
5123,2538,0,0.3486742857350409,4.0,False
5123,2681,0,0.4602559164811412,2.0,False
5123,3234,0,0.11594574528591926,9.0,False
5123,1918,0,0.14048530063851566,8.0,False
5123,1583,0,0.41404643954002807,3.0,False
5123,812,0,0.268264828386185,5.0,False
5123,3849,0,0.5216347959201932,1.0,False
5123,1752,1,-0.6060586005013946,12.0,False
5123,3515,0,0.18692939908146503,7.0,False
5123,4290,0,0.23021139767329213,6.0,False
5124,2799,0,-0.035611387493157516,8.0,False
5124,1264,0,-0.36783166788274996,11.0,False
5124,563,0,0.7951196092754553,2.0,False
5124,36,0,0.26980606535737595,6.0,False
5124,466,0,-0.09991828719898403,9.0,False
5124,4088,0,0.2750029971213048,5.0,False
5124,1974,0,0.6838768967736446,3.0,False
5124,2563,0,0.28766067395494305,4.0,False
5124,1754,0,0.890005777784333,1.0,False
5124,3052,0,-0.1910388076482143,10.0,False
5124,2581,1,0.005593885516399187,7.0,False
5124,322,0,-0.7296220059899274,12.0,False
5125,4004,0,0.38447783432956684,4.0,False
5125,3580,0,-0.07272545055409974,7.0,False
5125,839,0,-0.3241838975002589,9.0,False
5125,3641,0,0.8480140565279662,1.0,False
5125,3642,0,0.7490247610030816,3.0,False
5125,418,0,-0.09441875255142226,8.0,False
5125,217,0,0.2028724313253372,5.0,False
5125,510,0,0.7806569310986265,2.0,False
5125,3024,1,0.18590293646412467,6.0,False
5126,4279,0,-0.131910213054877,10.0,False
5126,3672,0,0.09290265178638629,9.0,False
5126,3135,0,0.4915420759932374,1.0,False
